ppm,Lip 1,Lip 2,Lip 3,Lip 4,Lip 5,Lip 6,Lip 7,Lip 8,Lip 9,Lip10,Lip11,Lip12,Lip13,Lip14,Lip15,Lip16,Lip17,Lip18,Lip19,Lip20,Lip21,Lip22,Lip23,Lip24,Lip25,Lip26,Lip27,Lip28,Lip29,Lip30,Lip31,Lip32,Lip33,Lip34,Lip35,Lip36,Lip37,Lip38,Lip39,Lip40
5.151549593,35509243.08,56347059.77,47912320.59,48417040.2,70771640.63,59171552.59,50979252.03,61541084.38,68411995.42,46485923.9,42408134.65,61149397.88,62738373.69,59892986.91,33975141.2,57515876.57,71456056.36,69871241.69,78535502.93,52447739.49,64043010.51,63395941.85,58857746.65,63758478.85,63923204.33,72304839.57,42424931.91,46395290.74,46453821.64,64937071.83,47790122.38,46762901.04,72695158.07,62517498.01,55893211.21,48566350.07,68909771.2,47111950.65,53814164.74,55585585.98
5.154105582,38239489.36,60577244.3,51027738.81,52016783.38,76394664.58,62969098.1,54277586.23,66249241.69,72684007.94,49815402.51,45043566.37,66188618.39,67241982.23,63973241.57,36320555.03,61794108.92,77642686.39,74574706.06,84932830.11,55759143.71,68245052.42,68370912.08,62551530.33,65963133.24,68611434.81,78842792.99,45576489.26,49236181.99,48976985.33,69863534.52,50999764.3,49695408.77,78247315.13,67573133.21,59350229.56,51922748.25,74337773.37,49951112.96,57175059.6,59910656.06
5.156661571,40786000.89,65803060.97,54605442.05,56505293.25,83742057.6,67358125.05,58777142.06,71787021.16,78373581.68,54277646.48,49235489.64,71965132.15,73064729.6,69368185.26,39449446.37,66827744.25,84624579.82,80012363.32,92978151.61,60410691.13,73222187.21,73805523.17,67264233.48,68808274.28,74924731.41,86022932.41,49276583,52549397.03,51662566.16,75383274.39,55622262.51,53491412.73,85014280.84,73513599.03,63255767.53,56080579.73,81576030.51,54011627.55,61405497.12,64410021.7
5.15921756,43724269.91,71788669.67,58826711.31,61700247.75,92549002.18,72588492.02,64033909.51,78175061.74,84906857.27,59140814.4,53566184.18,79282464.58,80645373.55,76143924.84,43356110.3,73025047.96,92297687.7,86096103.91,101539737.2,65783479.29,78788509.22,80632069.73,73253472.58,72764124.92,82356768.14,94865649.45,53431422.06,57137441.65,55765058.88,82196252.66,59989977.28,58367731.63,92697829.98,80709374.03,67656234.94,61032290.73,89928621.81,58485517.91,66286408.1,70174625
5.161773549,47255371.45,78854506.28,64004729.22,68443745.14,102413446.8,78320532.48,69271268.64,86190656.69,92651784.38,65321410.32,59649876.73,87114748.18,89479299.28,82924966.43,47742496.1,80357492.17,100935003.6,92400450.4,111253407.9,71895110.25,85363995.67,88086797.4,79896117.74,75621715.32,91590693.02,104306026.3,58876455.67,62335809.29,59707176.9,89448271.68,66100766.67,63561708.24,101393586.9,89682122.74,72357452.01,67189475.28,99599533.29,63882601.88,72183651.34,78172310.73
5.164329539,51397293.59,86903076.68,69197751.19,75977294.47,112730877,84393583.9,74619069.95,95446665,100027128.4,72677891.08,66600662.83,95160795.46,99574833.86,90584290.57,52976232.68,88644582.58,110778772.1,99321652.41,120595964.6,79462819.96,92332814.63,97331122.91,87552117.68,79556768.6,101549365.2,113648294.4,64284680.58,67967498.87,64500736.13,97696039.85,72339341.25,69435562.22,109665754.3,99626187.25,77410373.22,74483848.63,110028417.7,70238401.05,78296438.96,86156410.38
5.166885528,55494934.31,94604382.09,74946245.74,83978537.11,122734844.2,90226903.94,79804958.86,103978328.3,107808414.3,80716475.76,73879737.98,103528236.5,109657315.7,97615329.65,59446284.08,96771310.38,118917978.7,105684104.9,128490402.3,87760215.08,99177166.98,106203537.1,95518543.67,83173837.72,111824218.5,121349924.5,69876587.25,74780031.16,70434949.47,106066874.6,79365560.85,75649348.75,116375408.8,109277720.1,81946719.57,82010548.26,120088690.6,76344630.79,85070118.61,93984086.45
5.169441517,60387432.42,100631095.9,80163931.62,91402736.41,129951421.9,95445174.73,83777987.8,112213779.7,114069387,88407492.28,80809376.32,108699120.3,118137632.6,103280545.3,65350736.93,104097940.3,125349151.2,110685991.3,133743790.8,94886523.66,105896148.4,114160008.6,102985883.4,86702994.15,120043603.1,126719684.2,74984271.27,81077769.73,75695967.2,112601435.3,84995146.47,81422015.5,121340142.6,117903161,85993044.76,88079903.28,127229368.8,82006334.48,90773771.91,101803060.5
5.171997506,64112775.8,104785915.1,84140816.94,96673292.67,133078903.3,99444455.83,86492677.47,117235605.5,118838740.4,94479425.9,86007335.34,111833493,123855880.6,106840465.9,70629486.59,108677644.4,128520616.8,114099256.7,136272917.7,100413596.5,111001343.1,119757174.2,108721844.3,90369651.75,125178631.9,128933415.8,78422789.26,85952781.19,79971710.06,117399271.2,88970842.89,85807536.05,123539186,122537623.3,89442978.14,92114353.29,130842757,85793734.05,95461039.15,106552957.8
5.174553495,66862603.33,106174490.7,86378770.68,99308339.1,133780216.6,101802966.5,87896251.81,119823997.1,121706725.2,98516911.57,89185801.28,113089885.6,126267079.6,108970752.1,74345095.53,110280624.8,129402642.3,116341230.8,136285919.7,103604343.4,113575180.1,122974801.2,111707015.1,93023770.24,127325175.4,128944350.3,80422582.98,89448741.89,83154065.44,120085372.2,91073183.88,88845599.51,124147525.1,124687237.4,91149578.13,94132201.24,131784171.2,87649054,97688391.91,108620081.2
5.177109484,67966496.09,106048838.6,87490270.82,100038531.2,132083781.5,103542640.6,88650819.9,120101294.9,122500502.2,99425895.06,90084058.62,112230556.6,125575568.7,109056734.9,75620277.3,109996718.3,128474924.8,117376669.8,135974654,104626176.4,115101287.8,123986640.4,112572549.9,95518589.61,126594830.4,127682409.7,81128659.72,90715124.33,84671097.38,120984684.9,91346775.81,89683172.22,124129261.2,124159524.3,92331767.68,94396138.04,130569139.5,87466916.86,98802012.2,109016202.5
5.179665473,68530980.66,105484291.3,87782766.72,98802362.57,130649045.7,103981392.6,88842010.55,119305666.1,122607570.8,99569754.79,89692624.48,111330711.1,124130393.5,109038152.4,75656579.56,108735338.7,127226267.6,117158265.6,135096789.8,104213451.1,115828687.9,123314581.5,112513830.8,97707703.01,124721215.4,126483623.6,81245338.21,90760887.24,84830915.34,120346083.3,91168917.42,89737634.61,123499494,122702069,92995913.4,93731000.96,129039730.9,86074118.43,98845741.42,107518601.7
5.182221462,68320548.07,104454934.7,87527650.81,97757256.59,128860191.2,104388697.1,88508985.64,117978102.9,122431374.2,97912005.51,88413626.61,110093992.7,121814446.3,107886588.5,74883455.91,107500794.8,126314452.4,117751456.1,134395566.1,103552136.8,115471519.9,121788573,111243758.4,99600961.76,122829992.9,125583013.4,80708160.55,89951444.91,84635125.93,120353885.5,90132344.51,89368814.96,123208722.1,121388006.9,93626504.93,92485668.51,127457777.3,85304015.26,97859395.47,106000133.5
5.184777451,67622911.27,103655764.2,86729317.25,96232820.57,128318719.9,104213991.4,88262678.26,117038242.5,122201398,96390575.5,86623334.71,109444833.8,120784889.9,107522708.2,73610368.44,106425653.4,125948681.9,117677047.2,134433156.2,102479911.7,115291758.8,121160737.6,110511835.6,100825681.3,122040491.5,125197303.8,80126657.23,89181827.18,83628446.4,119666339.9,89227756.31,88911645.63,122735159.6,120483961,93877626.54,91896941.77,126904152,84324414.41,97499700.9,104907347.7
5.18733344,66679760.16,103517072.9,87046226.99,94942649.65,128022290.7,104826213.9,88446315.91,116575220.7,122835953.5,95248642.85,85421967.9,109576936,119752752.8,107964561.4,72417624.09,106112388.8,126088700.7,118528527.5,134970377.4,101867623.9,115261311.8,120721236.4,109983178.8,102366830.3,121736858.6,125714666.2,80070644.97,88651087.15,83077109.75,119812868.4,88544652.72,88048700.42,123851490.5,120034845.3,94155408.66,91347733.13,126837167.9,83643746.52,97165725.7,104309466.8
5.189889429,66462136.76,103693874.5,86877384.8,94600066.26,129295027.2,105413116.9,88902694.4,116879925.9,123328648.8,94714412.83,84827803.26,109965907.6,119752466.2,108111111,71830635.49,106568990.5,127061162.8,119450209.6,135538099.6,101832534.9,115724966.8,120771869.7,110195683.8,103615887.4,121942457.7,125878323.4,80028009.51,88254450.74,82977860.74,120314853.3,88544106.6,88230008.29,124657447.4,120131603.3,95009627.66,91351890.21,127615721.2,83196092.1,97463376.65,103886663.9
5.192445418,66338734.81,103739718.5,87483307.69,94644394.3,130162556.4,105911296.1,89440412.85,117575300.9,123974833.1,94608448.04,84874382.8,110613369.3,120491933.1,108590956.4,71089339.88,106882871.4,127617543.7,120117927.3,136823253.2,101729300.8,116608503.3,121285319,110835887.1,105142791.8,122633326.4,126901583.3,80298522,88224625.22,82977320.33,120709559.6,88839854.45,87817194.34,125465700.4,121227189.1,95385900.4,91510766.92,128359904.1,83305695.31,97155317.29,103797499.3
5.195001407,65841642.75,104552191.6,88240406.26,94761668.53,130911261.3,107103826.7,89766573.82,118258571.7,125239877.2,95158736.91,84362133.69,111038005.2,121011014.8,109540256,70593252.64,107218160.9,128842521.3,121304347.2,137293414,102317561.6,117404639.5,122491409.8,110972964.8,106337214.7,123739990.9,127429824.6,80417730.59,88604706.98,82671250.18,121985299.1,89127313.06,88989975.02,126553645.1,122072080.4,96380828.41,91689901.43,129610035,83417280.96,98213499.7,104777739.2
5.197557396,65981150.6,105151558.5,88683395.86,94941599.17,131502540.3,108082542.7,90107457.13,118649710.2,126357553.4,95591115.98,84376739.71,111637268.2,121162555.6,109914239.4,71177619.09,108243038,129968418.7,122400548.4,138218933.2,102966879.7,118300956.5,123235914.7,111895452.3,107925325.6,124384152.8,128321243,81026754.2,89145803.75,83258868.35,122878266.3,89236339.3,89073431.91,126867311.2,122745077,97439968.63,92314846.74,130043794.3,83570628.18,98355578.26,104936475.6
5.200113385,66002152.58,105266565.2,89397713.69,94571387.94,132623831.8,109261794.6,90605710.87,119352698.2,126978649.9,96297426.19,84237263.76,112137494.1,121187539.1,110332864.4,70796213.86,108547634.8,131021810.2,123523679,138759378.5,102718252.6,119956843.2,123515981.5,112674392.1,109495162.5,123857009.4,128483479,81328979.51,89463328.72,83574074.46,123968580,90018614.3,89863048.33,127928352.2,123447408.4,98807671.55,92921275.4,130859966.7,83861329.35,99205392.52,104910767.5
5.202669374,66478226.25,105976965,90081643.33,95067195.28,132958306,110309697.9,91212805,119859796.8,128257430.5,96626488.61,84297827.49,112555786.5,120826074.6,111243871.6,70266843.67,108966650.4,131504893.5,125109679.5,139995303.2,103352669.3,120436636,124429165,113549807.5,111250073.3,124239281.8,129144426.1,82032885.19,89481088.95,84076210.78,124151751.3,90515512.62,90141455.75,129032244.4,123659045,99927946.89,93521677.33,131148993.5,83228103.36,99973771.05,105180620.2
5.205225363,66221122.06,106364622.3,90701689.22,94438952.14,133319223.3,111695879.3,91554593.1,120163608.9,129922303.8,96674624.27,83703936.69,112921379.1,120627717.5,112055458.9,70724405.55,109296882.8,133016680.4,126906941.1,141031955.9,103462187.3,121562793.2,125020008,113933186.9,113172071.6,124011754.4,129675653.1,82300344.13,90088692.3,84142326.35,125972837.9,90581595.55,90579754.79,130469851,123847032.7,101644389.8,93466119.48,131601456.8,83570879.54,100347202.3,105477253.8
5.207781352,66558126.53,107201738.5,91974513.91,94324703.11,134175977.8,113733595.9,92147175.93,121004999.1,131380354.2,96403514.62,83785330.66,113537874.9,120805165.7,113369159.4,70186473.3,109500424.5,134701267.8,128793701.4,142831145.2,103778486.2,122676790,125478709.1,114567748.9,115529226.5,124379456.7,131037795.7,82567002.06,90285076.16,85037088.03,127013049.4,91175639.92,91258563.51,132163418.9,124552030.9,102885569,93917620.63,132347206.8,83862950.21,101713570.9,105556027.4
5.210337341,66721930.16,108634216,93143295.86,94554367.85,136035599.6,115462782.4,93846534.15,121629722.2,133577121.8,96989199.56,83576561.39,115133382.6,120968079.2,114250235.5,70167714.98,110385436.2,136938978.2,131582386.7,145714328.3,104274422.5,124175901,126724952.4,115879135.2,118368072.7,124787513.9,133079843,83787644.75,91033769.39,85895022.18,128938493.2,92192368.98,92005966.64,135234935.1,125575860.5,104873398.9,94716064.6,133829326.8,84326927.37,103047684.5,106390455.5
5.21289333,67723109.07,110275930.7,94767228.2,94893157.03,139272578.7,117585647.5,95969909.56,123653155.8,136349098.7,97970765.84,84060505,116999183,122029348.6,116953858.9,70147798.63,111780753.3,140617882.7,135021530.6,149671576.8,105733506.9,125984722.8,128943105.7,117138041.9,121099992.2,126606964.2,136435302.6,85208066.99,92158761.62,86467833.81,131464429.5,93714891.57,92994385.97,138943690.8,127767278,107583702.2,95900942.43,136238340.8,85018156.63,104091241,107721969.9
5.215449319,68517994,113247574.2,96742296.66,96398529.53,143115224.7,121316293.4,98432723.32,126274196.8,140862356.9,99631640.54,85175117.81,120401400.2,124459200.1,120194817.5,70625513.81,114358684.8,145095678.2,139406177.6,155191044,107577703.8,129304096.1,131882827.5,119677987.6,124310633.2,129177792.2,141019475.9,87182544.54,93360776.61,87697575.26,135447647.8,95616399.35,94846279.13,143701562.6,130541595.1,111115186.1,97881838.02,140214181.4,86633909.15,106969838.3,109655558.4
5.218005308,69786040.43,117143635.6,99758963.32,98213317.19,148927167,125624112.1,101878202.6,130371998.3,145890629.2,101691538,86438860.84,124652877.4,127876052.5,124514521.6,71848202.54,117619506.3,151479745.3,145171191.2,162057049.8,110315993.6,133230347,136093125.3,122801107.5,129301792,133017466.9,146812417.7,90094781.68,95896005.35,90005407.77,140251200.7,98433277.45,97563252.05,150721483.2,135145175.4,114880843.8,100933268.7,145431082.9,88838647.5,109942779.5,112769169.1
5.220561297,72116199.21,122625306.3,103207523,101326767.2,156303007.1,130755090.3,106504491.6,135952557.1,152807303.2,105209569.7,89192843.36,130654777.8,132436858.7,129835911.9,73612450.97,122560778.8,158572934.6,152417290.2,170871144.7,114326050.7,138338146.4,141713423.1,127430183.3,133365251.4,138823096.3,154008581,93117808.56,99030426.1,92547697.56,145847458.2,102286742.8,101358046.2,158626834.7,140486269.3,120143012.1,104778291.8,151920044,91860106.66,114498998.2,117322931.6
5.223117286,74999925.49,128937047.7,107391221.6,105339447.8,165390290.5,137220247.2,112042564.7,143197543.3,161066544.7,110034170,92803308.87,137561924.8,138468724,136161491.3,75816308.63,128427992.6,167782553.6,160792589.9,181199218.1,119365288.1,144759955.8,149080693,133002831.2,139088006,145977821,163300468.9,97832763.24,103199631.5,96512809.94,153916531.4,107240062,105255768,168201168.7,147393165.4,126102907.6,109304326.3,160017188.5,96139071.08,119726051.4,122668152.9
5.225673275,78366485.23,136635022.4,113061074.4,110822565.5,176847927.4,144925740,118732048.7,151515205.4,170972542.6,116173215.9,97330082.02,146512686.3,146228200,144713560.2,79454032.07,135696955.5,178743956.1,170833115.2,194455995,125610118.5,152728811.7,157956321.7,140217506.6,145733193,155493465.5,174840087,102965678.9,108080059.4,100971469.6,162943028.2,113657466.5,110941763.1,179942637.6,156564473.4,133393605.7,115563525.9,170736065.3,101578571.7,126276217.5,129378446.5
5.228229264,82391603.98,146457385.8,119512204.8,117607983.2,190676619.5,154127718.3,127025894.7,161809008.4,183030657.7,123984329.7,103003689.4,157644552.7,155681745,155210935.1,84004061.97,144754129.4,191862073.1,183675269.5,210554021.5,134013306.4,162238957.1,168978182.6,148930624.7,153256862.3,166425236.6,189593534.9,109615866.3,114815425.3,106608062.5,174124525.1,121312067.7,117770875.1,195238551.8,167866626.2,141600239.8,123062936.5,183692121.8,107819122.9,134336817.7,138057224.4
5.230785253,88001411.43,158370241.5,127507738.6,126469587.9,207711013,164778191.7,137113327.5,174608421.2,197662075.8,132976734.7,110391310.1,170706538.1,167921793.5,167531919.9,89276177.65,156098230.5,208223197,198846459,229782914.8,143429333,174034565.5,181618095.3,159439573.9,161304012.8,181187945.3,207465257.4,118109972.2,122535369.6,113569992.9,188308670.7,130873390.2,125928464.3,213233999.6,181364834,151784626.2,132202969.8,199406545.6,115467768,143705807.6,148627271.2
5.233341242,94770830.07,173017357.4,137088899,137259588.6,229881884.6,177759238.1,149751730.9,190805169.3,214699852.7,144477433,119464610.7,187639566.6,183637709.6,183662818.8,96048299.27,169700424.2,227826264,216778371.1,253788235.1,155239873.3,188298583,198261546.7,172633262.7,170604706.5,199254108.2,229814199.1,127770498.1,132146652.5,122068841,204588714.3,142587960.5,136022639.2,235444080.1,198280618.4,163386455.6,143681577,219501517.3,125514684.3,156087916.9,161961928
5.235897232,102614551.2,191122264.8,148653017,151364494.7,256384585.9,193553031.4,164480863.7,210800051.4,235568769.3,158559321.5,130640199.6,207761406.9,203502330.8,202574780,105085264.5,186797942.7,252293405.7,237918833.3,282918484.1,170481411.4,204453874.6,217632102.4,188705416.1,181287460.6,223081918.1,257867496.7,140380117.6,143937359.3,132293977.5,224341384,156223368.9,148857265.5,261613197.8,219957897.7,177291204.8,157905357.6,244888606.1,137935751.1,169827269.1,178866121.7
5.238453221,112323063.4,212415435.2,163399689,168500559.5,289424866,211737454.1,181276380.4,235652944.3,260142462.4,176529340.9,145144066.7,232878254.6,229231013,225051558.4,115809524.7,208514063.2,281397901.1,261785697.2,317034707.4,189032318,224702083.9,241727778.2,208163547.2,192901198.7,251872526.7,290931110.2,155049818.4,158845272.9,144472920.1,249399024.9,173541968.6,163802720,292865649.5,246770659.7,192558521.2,175612959.8,275834862.3,153900207.7,188197005.6,199731488.8
5.24100921,124236921.2,237914100.3,179728733.1,190229408,327765794.7,232457932.9,200594424.8,264282189.3,287690096.1,197925574.2,163476434,261233158.9,260359906.6,251321651.3,129835255,234739245.6,314879422.4,288730551.1,353333250.8,211532259.3,247531043.8,269928418.7,231883015.8,205300890.4,286542146.8,327139060.3,172606526.6,176635086.8,159757187.2,276851143.9,194083130.4,181853958.5,326496818.6,278792021.9,210480445.9,196898087,312434421.7,172481950.7,209111569.1,225215390.1
5.243565199,138694759.4,265606395.7,198793096.4,214809117.3,368676440.4,255144890,220898388.2,297079420.8,317987576.6,223785834,185713395.7,292552702.7,294712745.7,279620135.7,146711371.7,263715042.8,350283263.1,317452899.4,392211873.5,237902534.1,272991435.8,301601462.6,259187441.2,219238269.3,325356304.3,364825660.5,192241349.2,197305250.8,177527316.4,307953842.9,216783693.5,202707544.8,361810996.4,313901328,228664248.3,221567558.8,351525514.3,193899318,232350956.3,253259942.9
5.246121188,154207242.7,294733135.4,219203150.6,240230586.5,409965275.1,278623099.4,242353686.5,331082036.1,349596348,252040018,208812546.7,323918138.8,329491313,309050845.8,165779591.7,293969528.6,386244906.6,346031888.8,431250506.2,265423234.3,299130132.8,334427608.1,287931870.9,233091128.4,364973992.7,403437209.3,212687711.8,219911151.7,197521718.5,339842677.2,240498053.5,225107545.6,397446120,350411120.5,248381254.8,246441565,390967634.1,215928541.6,256995619.3,282062800.3
5.248677177,170349615.8,324449811.3,239389688.7,267046141.8,452631886.6,302962405.5,263661403.3,365819399.1,380995792.5,281053034,232436433.6,356251722.3,365199293.4,338695656.8,185885172.9,323999671,422418777.2,373958254.1,468239340.5,294064365.8,326512760.5,368343595.8,317391446.5,247135926.6,405026695.7,441168489.6,234535175.7,242674527.1,218317287,372483416.5,265058666.6,247740552.2,431561168,388444211.5,267961226.5,271911692.5,431779783,238233583.4,283148819.7,311400229.2
5.251233166,187047331.2,355160858.2,260802177.1,294659192.7,491833607.9,326690393.7,284392670.6,401121604.6,411781417,310842030.3,258183713.1,388273297.2,402152356.2,367631189,206637669.2,356385550.5,456809906.2,398595849.9,498417278.4,324503801.7,352653106.4,401294863.4,347710191.6,261645611.4,444719761.6,472175798.4,257109372.9,266133344.9,239526431.5,404229770.1,290850705.4,271425723.7,458437937.2,427830030.5,287366446.5,300105578.7,470174248.4,261615458.7,309664728.3,341827594.9
5.253789155,204604446.3,383542571.4,282234852.7,321799579.1,519725820.3,348255125,302356235.8,434167434.1,438069379.3,341928005.4,285384032.8,414745406.7,436657657.6,391672469.3,229024905.5,387222671.6,481804577.7,417386870.8,517089909.3,354589629.9,377123669.6,430874010.4,377427161.2,274615873.8,476364439.4,491992168.6,278519130.9,290503337.2,261521101.6,432536467.9,316648327.9,295831406.3,475242734.8,462229382.9,305051343.5,327841667.5,498718394.6,284957375.2,335129257.9,370877053.3
5.256345144,221449236.6,404424988,300484766,345226362.4,531137138.1,365138283.1,315499292.2,459334501.5,456371744.9,370288505.3,310917352.7,430370721.6,461005205.3,407973166.9,252395933.7,410316732.8,495052984,428923020,522713423.6,379722493,395810721.9,451695883.4,402069603.2,286534742.4,494705379.8,496651847.3,296733012.8,312994238.5,281850224.5,451784131.1,337401211.8,316962576.4,480135623.8,484814059.8,318864057.5,351398372.9,511201920.6,304324384.3,355634297.6,393479812.7
5.258901133,235477062.6,414183167.7,313444208.7,361103992.9,526870306.7,375799887.8,322438198.9,471578095.3,465220649.4,390668848.7,330490984.3,433859813.5,471434940.8,415634212.3,273299632.5,420535116.1,494316795.6,432435457.1,517908071.7,395757380.4,406665177.9,461153931.6,416659465.2,296304667.8,496823356.7,490057555.6,308634380.1,329998483.6,298398878,461583652.7,350139557.6,331847599.2,476835103.3,491679512.8,327921897.5,365195821.7,507934965.6,314499804.9,368009167.1,404450341.7
5.261457122,243992561.5,413828879,319995482.5,366905821.7,512185618.5,379509533.4,323892839.6,471079552.7,465360104,399103868.5,340410937.6,427387852.4,468093894.2,414075036,287503301.1,419477799.2,485097161,430664810.9,507557273.3,401158740.3,410278149.6,460054513.8,420582158.2,304556638.5,486637566.4,477134187.5,312833485.6,338598541.4,307315295.7,460988834.1,353221269.1,337653271.6,467358627.3,484887560.9,331382142.1,367890311.6,495022394.6,315267341.4,371444517.3,404856492.9
5.264013111,247215321.9,406499486.7,319731647,363254715,494467405.9,376983520.8,321142421.6,461399628.1,459648669.7,396844224.8,339992642.9,415003821.3,455251012.9,406775578.7,293207515.6,409374787.6,470685215.2,424668858.3,494359898.5,396528934.5,406326190.8,450796328.5,415226678.6,309903151.9,471346488,462346093.1,310710344.4,338327803,308838402.8,453632321,348379211.9,335431119.9,455856296.7,470893504.3,330709019.2,361518343.2,477612376.5,309276693.3,367140636.9,396679419
5.2665691,244810350.4,394208435.7,314573949.6,353478190.7,476918409.3,371532246.2,315233852.7,447084128.1,450703680.5,386007705.5,331404009.8,401565302.2,438269136.6,396210754.2,289770869.1,394868028.3,455849841.5,417060252.1,482829125.3,386282670.1,398384271.6,437705080,404791098,312567475.8,454802600.5,448812813.9,303779928.2,331873529.9,304058921.8,442576759,338020255.7,327876688.7,445264537.1,453461841.7,326540801.8,349981256,460806163,298841457.1,358658108.7,383699705.6
5.269125089,238037311.7,381561039.5,307001222.7,339675982.7,462709516.9,364208455.3,308664430,432518630.4,441251337.9,371124945.3,318149118.1,389105487.7,420766827.2,385272765.6,280172404.9,380676770.8,442750577.8,410241171.7,473230199,373194537.8,389017702.3,424221434.8,391978573.7,313850449.1,440436548.4,438163191.7,295271413.2,320758379,295324634.3,431728637.4,326426662.1,317862638.2,437025195.5,437024925.7,321242799.7,336546616.7,447004058.6,287699462.1,347712567.4,370031496.3
5.271681078,230104905.2,371229189.3,298633773.2,325948008,453590366.5,357463648,302722869.3,420188463.6,433072174.3,356301126,303822437.2,379629799.4,405750211.8,376206530.5,267182591.4,367995203.2,434410539.3,404908430.1,467604483.6,360457543.6,380053160.8,412474097.3,379898266.6,313745667.6,429716029.3,432258660.3,287228840.6,309664596.8,285909480,422443939.7,314925813,307838783.7,432604145,424491235.8,315568044.7,324637998.7,437618516.8,277962842.8,338197409.1,357142361.2
5.274237067,221481124.4,363898487.3,291598987.8,314960271.6,449712338.1,352117389.8,298908814.8,411872092.7,427869770.7,344028098.6,291751458.3,374750785.4,396531510,370171559.7,255008914.7,359918360.6,430043209.1,401978550.7,465604862,351077619.8,373586452.4,404020148.5,370585700.3,313169384.7,424051659,430633292.4,280180259.4,299514055.2,277364053.6,416280312.8,306121661.2,299769331.4,430724260.3,416949323.7,311588318.7,316264891.3,432549603.3,269797678.5,330902144.4,348376269.7
5.276793056,215520848.6,360395523.9,287036998.7,306942695.2,451295171.6,349344978.4,297214942.7,408169339.5,425271343.7,335793898.2,282691376.1,373504210.5,392196238.5,367548023.8,245632684.8,356483166.3,430086216.8,401267583.7,467268297,345015457.9,369475925.3,399484846.4,365327064.4,312233919.9,423276629.9,432479234.7,276846412.8,292782685,271335272,413632296.2,301316434.4,294582889.8,432714676.3,414087678.8,309706489.7,312014548.4,433395425.2,266048036.3,327178019.1,343288588.4
5.279349045,211938749.9,360269723.5,284863912.8,303617496.1,456709161,348975681.5,297228555.3,408806110,424961140.5,332829332.3,278917928.3,375957760.7,392588847.5,367436569.8,239734251.1,356966716.1,432870579.7,401768827.7,469977322.3,343917974.5,368541513.6,399495427.7,364129767,311533750.8,426687338.8,435626628.9,275582536,289095895,268169043.1,414498795,299928990.2,292769684.3,434668712.8,416695747.1,308572406.2,312044690.1,437201925,265247139.1,326628826.6,342681563.9
5.281905034,210012181.3,362636265.8,283988503.5,304029050.3,461778320,349741992.3,297595659,412015826.4,426703929.4,333528454.1,278433711.7,379631052.1,395993059.6,369437504.8,237737558.2,360547362.3,436784194.2,402309742.3,472322121.1,345523908.1,369855388.1,401467691.2,365934770.9,310608210.7,431678262.7,438221051.2,276650234.5,288549078.3,267333871.3,416830260.2,301629059.8,293468837,436973248.1,421390666.7,309246864.3,314925975.5,441227437.3,266766266.8,327990485.4,344463980.8
5.284461023,210218010.8,364943302.5,285545238.4,305894815.4,464372247.1,351139164,298983571.7,415630884.9,427903469.9,336715228,280682752.2,382096133,400032787.4,370437998.3,238431000.5,364128433.4,438917681.8,402623497.9,471513057.5,348753911.9,371159284.8,403827543.1,368835272.6,310680033.4,434494545.3,437487982.9,278424348.2,289854897.9,268429448.6,419071410.7,304695668.6,295470092.5,436351777,425043129.7,310568314.7,318364123.8,443640199.3,269518403.2,330487952.5,347400808.9
5.287017012,211286295.9,366233094,287108136.8,308199903.4,461967014.7,351550352,298197676.3,417342818.2,427528270.7,340288754.9,283755477.4,381915343.7,401747484.3,370870358,241286138.5,366473186.5,437691652.9,400992675.6,464409898.6,351738088.1,371728462.6,404482391.6,371278899.4,310826434.3,434442016.2,431417812.1,280060848.3,291737492.7,270276649.4,419519908,306270557,297955860.9,430263422,426736324.8,310783867.6,320790327.8,442211292.8,271099302.7,332388738.9,349149387.1
5.289573001,212591276.1,364556629.6,287434793.8,308424980.4,450770249.1,350231468.8,296243703,415580016,424260086.6,342107306.3,285628999.2,377402787.3,398841944.9,367291277.7,243769846.4,365837547.7,430834741.5,396080682,452574010.1,352345352.1,369427612.6,400773540.9,371610688.3,310636835.2,426323189.4,419174052,280457600.8,292769651.2,271834522.4,416232960.2,306785023.2,298462561.7,420573691.8,422668088.1,310427769.1,321485472,432274938.6,271145203.3,332241416.3,347930952.9
5.29212899,212543393.9,358561062.9,286023334.2,304652772.4,432577640,347250838.2,290967281.8,407993411.2,417408828.5,340164143.8,284894665.8,366750187.6,387367894.8,360134655,245088089.5,358493118.2,418475830.4,390269492.7,439376589.5,348273985.6,364449186.1,391552869.8,367472075.1,310561725.6,409732320.1,405097724.8,277993352.2,292384608,270878250.2,409150149.3,303538772,297085774.3,409750923.6,410320891.2,308837391.3,318607228.5,415404186.4,267659411.5,328602325.2,341332210.3
5.294684979,210645022.6,348554622.5,281943851.1,296243018,415238298.1,341731981.7,285421595.7,395353780.6,408307360.2,332756307,279025732.7,354654172.8,370493772.3,351543401.4,243136016.2,346038840.8,405225559.5,383768085.2,428378919.4,338793298.2,356006549.3,377937365,358412487.3,309639938.2,390988147.1,392322957.8,272931328.4,287254353,268157972.1,398821066.2,296247498.4,291520520.6,400993589.8,393600872,305341278.9,310235186.4,398509107.9,260052895.5,321648378.2,329955332
